reviewerID,reviewText,normalized_overall
A3CSGQ1OWIO8E1,ASSUMING ONE HAS REALISTIC EXPECTATIONS FROM SUCH AN INEXPENSIVE APPLIANCE THEY WILL BE VERY HAPPY WITH THIS ICECREAM MAKER SURE IT ISNT THE FANCIEST THE BOWLS TAKE UP A LOT OF FREEZER SPACE AND IT CERTAINLY ISNT QUIET BUT IT MAKES A GOOD AMOUNT OF DELICIOUS CONSISTENTLY TEXTURED ICECREAM IS GENTLE ENOUGH THAT YOU CAN USE ALMOST ANY INGREDIENTS YOU LIKE AND IS SIMPLE TO CLEAN EVEN BY HAND IF LIKE ME YOU LACK A DISHWASHER ASSUMING YOU HAVE THE FREEZER SPACE TO KEEP ONE OF THE BOWLS PREPD YOU CAN GO FROM ZERO TO ENJOYING EXCELLENT SOFT SERVE IN ABOUT MINUTES OVERALL A GREAT PRODUCTNOTE FOR MOST OF THE RECIPES IVE TRIED THIS MACHINE PRODUCES ICECREAM OF A CONSISTENCY AKIN TO SOFT SERVE VERY TASTY IN ANYCASE AND THINGS HARDEN UP NICELY IN THE FREEZER IF YOU HAVE TIME TO WAIT BUT THOSE WANTING TO SERVE CONES RIGHT FROM THE MACHINE MAY BE FORCED TO MAKE VERY SMALL BATCHES TO ACCOMMODATE THIS MODELS LIMITED ABILITY TO QUICKLY FREEZE,PERFECT
A3TLUNUYP4VOX1,I RECEIVED THIS AS A WEDDING GIFT AND LIKE IT A LOT ALTHOUGH IT IS SUPER EASY TO USE IT IS NOT REALLY A PRACTICAL GADGET FOR REGULAR USE THE CANISTER REQUIRES A CHUNK OF FREEZER SPACE AND MUST BE FROZEN A DAY IN ADVANCE THE APPLIANCE ITSELF HAS A SMALL FOOTPRINT AND A NICE CORD KEEPER UNDERNEATH WOULD BE A GOOD PURCHASE FOR THOSE WHO LIKE DIFFERENT ICE CREAM FLAVORS DIETERS OR THOSE WITH SPECIAL DIET REQUIREMENTS LIKE NO SUGAR I USUALLY MAKE MANGO ICE CREAM IN IT IN ADDITION TO ICECREAM IT IS FUN FOR PARTIES TO MAKE SLUSHY FRUITY DRINKS IN THAT CASE YOU WILL WANT TO GET AN EXTRA CANISTER,PERFECT
ATBJPI0EIPAMJ,JUST SAW THIS AT COSTCO IN CHICAGO FOR ABOUT THIS PRICE I THINK IT WAS AROUND DEF WORTH A TRIP TO COSTCO IF YOU HAVE A MEMBERSHIP,PERFECT
A1115ST6F5CWYP,I HAVE HAD ONE OF THESE FOR ABOUT YEARS IT IS STILL RUNNING IT STILL WORKS FINE BUT I WILL BE REPLACING IT SOON WITH AN ELECTRIC MACHINE THAT IS SELFCONTAINED FOR A NUMBER OF REASONSTHIS MACHINE ONLY MAKES SOFT SERVE ICE CREAM IN ORDER TO GET THE DENSITY THAT WE ARE ACCUSTOMED TO IN PURCHASED ICE CREAM THE SOFT SERVE ICE CREAM HAS TO BE DISPENSED INTO ANOTHER CONTAINER AND THEN FROZEN FOR AT LEAST AN HOUR PREFERABLY OVERNIGHT BE CERTAIN TO START WITH A VERY COLD BASE ICE CREAM OR THE ICE CREAM WILL NOT EVEN REACH A SOFT SERVE STATETHIS MACHINE IS NOT QUIET IT MAKES MUCH MORE NOISE THAN IT WOULD APPEAR CAPABLE OF GENERATINGIN ORDER TO BE ABLE TO MAKE ICE CREAM THE FREEZER COMPARTMENT NEEDS TO BE SOLIDLY FROZEN HOW LONG THIS TAKES IS DEPENDENT ON HOW COLD YOUR FREEZER IS INSIDE I USUALLY PUT MINE IN THE NIGHT BEFORE I PLAN TO USE IT I ALSO MAKE MY ICE CREAM BASE THE DAY BEFORE SO THAT IT WILL BE COMPLETELY COLD WHEN IT ENTERS THE ICE CREAM CANISTERIF YOU PLAN TO ADD NUTS OR FRUIT TO YOUR ICE CREAM DO THIS AFTER THE BASE HAS REACH A SOFT SERVE STATE TO KEEP THE NUTS AND FRUITS FROM GETTING BROKEN UP TO FINE UNLESS THAT IS YOUR INTENTIONIF YOU MAKE ICE CREAM SHERBET OR SORBET INFREQUENTLY THIS MACHINE WILL SUIT YOUR NEED IF YOU DONT CURRENTLY MAKE ICE CREAM AT HOME AND JUST WANT TO TRY TO MAKE ICE CREAM TO DETERMINE IF A MACHINE WILL GET USED THIS ITEM WOULD ALSO MAKE SENSE HOWEVER IF YOU ARE AN EXPERIENCED ICE CREAM MAKER AND EXPECT TO USE AN ICE CREAM MAKER FREQUENTLY I WOULD SUGGEST INVESTIGATING THE MODELS THAT CHILL THE BOWL ON THEIR OWN WITHOUT YOU HAVING TO PUT SOMETHING INTO YOUR FREEZER OVERNIGHT,NOTPERFECT
A2EBT03DMBBXSR,MY FIRST THREE BATCHES OF ICE CREAM FROM THIS MACHINE GOT RAVE REVIEWS FROM GUESTS AND FAMILY A RICH CREAMY DARK CHOCOLATE TRY OUT TURNED INTO ICE CREAM TRUFFLES WHICH THE DINNER GUESTS SNARFED A NUTTY COCONUT PUT BASKINROBBINS CHEMICALLY OVERSWEET VERSION TO SHAME THE GUESTS INHALED IT AND A VALRHONA CHOCOLATE ICE CREAM HAS MADE GROCERY STORE ICE CREAM UNAPPEALING TO THE FAMILY SIMPLE RECIPES WORK FINE COLD MIXING TURNED OUT AS GOOD A PRODUCT AS HEATING THEN COOLINGPROS THIS CUISINART ICE IS QUIET ENOUGH TO RUN IN THE KITCHENDINING AREA WHILE WE ARE EATING IT IS EASY TO SET UP USE AND CLEAN IT TURNS OUT A NICE PRODUCT GOOD ENOUGH TO SERVE GUESTS WE LIKE BEING ABLE TO HAVE ICE CREAM WITH LESS SUGAR AND NO CHEMICALS IT IS ENTERTAINING TO WATCH THE PROCESS THROUGH THE CLEAR TOP OPENINGCONS THE PLASTIC SCRAPERTURNER DOESNT FIT THE BOWL CLOSELY ENOUGH WHICH LEAVES A THIN LAYER OF FROZEN ICE CREAM TO BE SCRAPED OFF MAKING LESS THAN CUPS OF ICE CREAM RESULTS IN REDUCED AERATION BECAUSE THE ICE CREAM MIX COMES BELOW THE LEVEL OF THE PLASTIC CROSS PIECE THAT MIXES ITTHE BEST DEAL THAT I FOUND NOW WAS AT WILLIAMS SONOMA WHERE THE UNIT WITH A SECOND BOWL IS THE SECOND BEST DEAL IS LINENS THINGS WHERE A OFF COUPON WILL BRING THE COST FROM TO BUT THEY DONT OFFER ADDITIONAL BOWLS THE BOWLS COST ABOUT,PERFECT
A156TMZD408SDG,I REALLY WANTED TO LOVE THIS ICE CREAM MAKER I WAS SOMERSIZING AND WANTED TO USE THE ALL NATURAL ICE CREAM MIXES THAT WENT ALONG WITH THE DIET I COULD GET MY ICE CREAM TO FREEZE THAT WASNT A PROBLEM IT WAS LIKE WONDERFUL SOFT SERVE IN THE MIDDLE OF THE BOWL HOWEVER ALL ALONG THE EDGES OF THE BOWL IT WAS FROZEN ROCK SOLID AND NOTHING WAS GOING TO REMOVE THE ICE CREAM FROM AROUND IT THE RING OF ROCK HARD ICE CREAM WASNT JUST A SMALL SKIM IT WAS A SUBSTANTIAL AMOUNT SADLY THIS HAS SPENT MORE TIME HIDDEN IN THE DEPTHS OF MY CABINETS THAN BEING USED,NOTPERFECT
A2UGCWC46V7PPG,WORKS VERY WELLBUT AT THE PRICE COME ON THIS UNIT ISVIRTUALLY IDENTICAL TO THE DENI ICE CREAM MAKER I BOUGHT AT TARGET FORLITTLE OVER HALF THE PRICETHIS SPRINGWHICH ALSO WORKS VERY WELL SHOP AROUND PEOPLE,NOTPERFECT
AV3NBS1L977VZ,MY MOM GAVE ME THIS ICE CREAM MAKER AS A CHRISTMAS PRESENT A FEW YEARS AGO MY HUSBAND AND I ARE VEGAN SO WE WERE REALLY EXCITED ABOUT CREATING NEW VEGAN ICE CREAM RECIPES I EVENTUALLY STARTED COMPILING THEM IN MY BLOG A VEGAN ICE CREAM PARADISEWEVE NEVER HAD A PROBLEM WITH THE MACHINE EVERY RECIPE IVE INVENTED HAS FROZEN NICELY I KEEP THE BOWL IN THE FREEZER ALL OF THE TIME SO I CAN MAKE ICE CREAM WHENEVER I FEEL LIKE ITI DO WISH THAT THE PLASTIC COVERINGSHIELD THING WAS DISHWASHERSAFE BECAUSE IT CAN BE A PAIN TO CLEAN ESPECIALLY WHEN IM USING A HIGHFAT COCONUT MILK STILL ITS NOT TOO DIFFICULT AND THE REWARD AWESOME VEGAN ICE CREAM IS WORTH IT,PERFECT
A188JOXWF4EY1R,WE ACTUALLY FOUND THIS PRODUCT ON CLEARANCE SALE AT JCPENNYS LAST WINTER IT HAS BEEN A WONDERFUL KITCHEN GADGET AS LONG AS WE KEEP A FEW THINGS IN MIND WE STORE THE BOWL IN THE FREEZER RATHER THAN TRYING TO FREEZE IT ONLY WHEN WE WANT ICE CREAM THIS ENSURES THAT IT IS NICE ANDFROZEN WE HAVENT TRIED TO MAKE FROZEN YOGURT IN IT ONLY ICE CREAM SO I DONT KNOW HOW IT WORKS WITH THE YOGURT ICE CREAM RECIPES THAT CALL FOR SOMETHING OTHER THAN CREAM DONT FREEZE AS WELL AND DONT LAST AS LONG AFTER THEY ARE MADE WHEN WE MAKE ICE CREAM WITH JUST MILK OR WITH EVAPORATED MILK WE HAVE TO LET THE MACHINE RUN LONGER AND THEN WE HAVE TO EAT THE ICE CREAM WITHIN A COUPLE OF DAYS IT WILL ALSO HAVE A MORE CRYSTALLIZED AND LESS CREAMY TEXTURE ICE CREAM WITH A COMBINATION OF HEAVY CREAM AND MILK IS PHENOMENAL THOUGH IT WILL STILL FORM SOME ICE CRYSTALS AFTER SEVERAL DAYS IN THE FREEZER BUT ITS NOT BAD AT ALL IF WE CHILL A METAL MIXING BOWL IN THE FREEZER FOR A FEW MINUTES AND THEN MIX UP THE ICE CREAM IN IT BEFORE PUTTING IT IN THE ICE CREAM MAKER IT STARTS OFF COLDER AND FREEZES BETTERSO FAR I HAVE NOT FIGURED OUT HOW TO MAKE A NICE CREAMY LOWFAT ICE CREAM IN THIS MAKER WHICH IS WHY I AM GIVING IT FOUR STARS INSTEAD OF FIVE I STILL NEED TO TRY THE FROZEN YOGURT BUT FOR REGULAR ICE CREAM THIS IS PHENOMENAL WE LOVE CHUNKY ICE CREAM AND LOVE TO EXPERIMENT WITH ALL THE DIFFERENT THINGS WE CAN ADD TO THE BEN JERRYS FRENCH VANILLA RECIPE WITH THE PRICE OF GOOD ICE CREAM THESE DAYS THIS QUICKLY PAID FOR ITSELF BECAUSE ITS MUCH CHEAPER TO MAKE OUR OWN WE LOVE ITOH AND WE BOUGHT THE BEN JERRYS ICE CREAM COOKBOOK TO GO WITH THIS IT HAS A LOT OF TIPS FOR SUCCESSFULLY MAKING ICE CREAM,NOTPERFECT
A3987C6REL4EEA,ONCE I GOT THE HANG OF IT THERE IS A BIT OF A LEARNING CURVE BUT ITS NOT TERRIBLY STEEP I LOVED THE FROZEN TREATS THAT I COULD MAKE ESPECIALLY FROZEN YOGURTA FEW WEEKS AGO WHILE IT WAS MID WAY THRU CHURNING THE UPPER CYLINDRICAL PART OF THE DASHER SNAPPED AWAY FROM THE VERTICAL SCRAPING ARM BECAUSE THE MACHINE IS OUT OF WARRANTY I HAD TO ORDER THE PARTS REPLACEMENT AT MY OWN EXPENSE WHILE ITS NOT GOING TO BREAK THE BANK CUISINART INFORMED ME THAT IT WOULD TAKE WEEKS TO FILL MY ORDERID CONSIDERED ORDERING THE DASHER THAT WAS INTRODUCED IN THE NEWER MODEL SINCE ITS SUPPOSED TO BE MORE EFFICIENT BUT I WASNT SURE THAT IT WOULD FIT IN THE ICEBOTTOM LINE GREAT CONCEPT LOUSY PARTS,NOTPERFECT
AUAX1QWUCYKSX,THIS PRODUCT WORKS GREAT IF THE UNIT KEPT IN THE FREEZER FOR LONG ENOUGH THE CONSISTENCY OF THE ICE CREAM GETS VERY GOOD ITS EASY TO CLEAN AS WELL I BOUGHT AN ICE CREAM MAKER SO I COULD USE ORGANIC INGREDIENTS AND EVERYTHING HAS TURNED OUT FANTASTIC SO FAR I HAVE NO COMPLAINTS,PERFECT
A2C27IQUH9N1Z,AFTER TRYING OTHER ICE CREAM MAKERS WITH MIXED RESULTS DUE TO DESIGN FLAWS OR MACHINE FAILURE I DECIDED TO TRY THE CUISINART MACHINE AND HAVE BEEN VERY HAPPY WITH IT WEVE BEEN USING THIS FOR ALMOST TWO YEARS WITH NO PROBLEMS AND ARE PLEASED WITH THE DESIGN THE RUNNING NOISE SOUNDS LIKE A SMALL MOTOR NEITERH JARRINGLY LOUD NOR QUIET AS A WHISPERKEEP THE BOWL IN THE FREEZER IF YOU WANT TO BE ABLE TO MAKE ICE CREAM OR FROZEN YOGURT ON A WHIM CLEANUP IS VERY EASY AND THE ICE CREAM IS COMPARABLE TO SOFT SERVE WHEN YOURE FIRST DONE MAKING IT OR YOU CAN FREEZE IT FOR AN HOUR OR TWO IF YOU WANT IT TO BE MORE SOLID ITS GREAT TO MAKE ANY FLAVOR YOU WANT ANY TIME AND TO BE ABLE TO CONTROL THE FAT CONTENT AND QUALITY OF THE INGREDIENTSTHE BOOKLET INCLUDED CONTAINS ABOUT RECIPES PLUS VARIATIONS INCLUDING A NUMBER OF ICE CREAMS FROZEN LEMONADE FROZEN PUDDING FROZEN YOGURTS SEVERAL FRUIT SORBETS AND A COUPLE OF FROZEN POTENT POTABLES THESE BASIC RECIPES ARE GOOD AND WILL GET YOU STARTED BUT THERE ARE ALSO SOME VERY GOOD BOOKS OF RECIPES AVAILABLE SUCH AS THE ULTIMATE ICE CREAM BOOKA VERY GOOD DEPENDABLE MACHINE HIGHEST RECOMMENDATION,PERFECT
A2PN65B6BSTIYZ,I BOUGHT THIS ICE CREAM MAKER LAST SUMMER AND ENDED UP NOT USING IT MUCH BECAUSE OF TIME CONSTRAINTS THIS SUMMER HOWEVER HAS BEEN A DIFFERENT STORY AND I HAVE LOVED MAKING ICE CREAM WITH ITTHIS MACHINE IS SO VERSATILE AND CONVENIENT YOU WILL BE USING IT TO MAKE ICE CREAM ALL THE TIMEFOR PARTIES FOR YOURSELF ANYTIME THE ONLY EFFORT REQUIRED FROM YOU IS MAKING YOUR BASE MIX CUSTARD SORBET WHATEVER YOU WANT BASICALLY THEN YOU PUT THE LIQUID MIX INTO THE COLD BOWL AND TURN THE MACHINE ON NO ADDITIONAL EFFORT IS REQUIREDUNTIL YOURE READY TO TURN THE MACHINE OFF AND EAT MINUTES LATER THE MACHINE HAS A CONVENIENT OPENING ON ITS TOP SO YOU CAN ADD MIX INS AS YOUR ICE CREAM STARTS TO FREEZE OR SO YOU CAN JUST WATCH YOUR LIQUID MIX TURN FROM LIQUID TO WONDERFUL ICE CREAMTHE ONLY WARNING I WOULD ISSUE WITH THIS MACHINE IS THAT THE FREEZER BOWL IS PRETTY BIG SO IF YOU HAVE A SMALL FREEZER OR ONE PACKED WITH FOOD IT MAY BE HARD TO MAKE SPACE FOR IT THE BOWL MUST BE FROZEN FOR HOURS BEFORE USE TO GET A GOOD FREEZE FOR YOUR ICE CREAM SO BEING ABLE TO STORE THIS BOWL IN THE FREEZER IS CRITICAL TO GETTING GOOD RESULTS,PERFECT
A3GGQC9BRC6ABK,WHEN I FIRST GOT MY ICE CREAM MAKER DAYS AGO I CLEANED AND PUT IT IN THE FREEZER AS SUGGUESTED I WAITED TWO DAYS BEFORE TRYING IT OUTI MIXED THE INGREDIENTS FOR THE BASIC VANILLA EXCEPT A FEW CHANGES C HEAVY CR C LIGHT CR C SOY MILK C HALF HALF TSP VANILLA EX WHATEVER AMOUNT OF SUGAR IT ASKED FOR AND ADDED SOME GREEN TEA POWDER AND PLACED IT IN THE FRIDGE FOR ABOUT AN HRHR A HALF AFTER POURING THE INGREDIENTS IN THE TOP I LET IT GO FOR MIN AS SUGGESTED INSTEAD OF AND WHALATHE ICE CREAM CAME OUT DELICIOUSLY SOFT SERVE I PUT IT IN THE FREEZER AFTER EATING ABOUT A CUP AND THIS MORNING I TOOK ANOTHER SAMPLE IT WAS A HARD ICECREAM ON THE SOFTER SIDE OF THE SPECTRUM STILL SO GOODI CANT WAIT TO TRY ANOTHER FLAVOR FROZEN YOGURT AND EVENTUALLY PREMIUMHARD IM GUESSING IF YOUR AFTER A NICE AUTOMATIC ICE CREAM MACHINE THIS SO FAR HAS SEEMED LIKE A GREAT DEAL FOR THE MONEY EVEN THOUGH ITS A LITTLE HIGHER THEN I WAS HOPING TO SPEND,PERFECT
A3U4GW06XNSI2Q,THIS IS THE BEST FOOL PROOF WAY OF MAKING ICE CREAM NO MORE MESSING WITH SALT AND ICE CUBESTHIS MAKER HAS A SPECIAL BOWL THAT YOU KEEP IN THE FREEZER THAT FREEZES THE INGREDIENTS MINE IS ALWAYS FROZEN SO WHENEVER I WANT TO MAKE ICE CREAM I CAN THIS MACHINE COMES WITH A PRETTY THOROUGH BOOKLET WITH ICE CREAM RECIPES IN IT BUT YOU CAN MAKE FROZEN ANYTHING WITH THIS MAKER DID YOU KNOW THAT YOU COULD MAKE FROZEN PUDDING THE ICE CREAM TECHNIQUE THAT CUISINART HAS PERFECTED OF A CONSTANT SCRAPING OF THE SIDES OF THE BOWL ASSURES THAT YOUR ICE CREAM IS SUPER SMOOTH TOO MAKE AS LITTLE OR AS MUCH AS OVER A QUART AT A TIME GREAT MACHINE IVE HAD MINE FOR ABOUT SIX YEARS AND USE IT ABOUT ONCE A MONTH AND IT IS STILL AS QUIET AS THE DAY I BOUGHT IT,PERFECT
A7DMBPX4L2VVH,FIRST LET ME START BY SAYING I WAS A LITTLE SKEPTICAL OF ICE CREAM MAKERS THE ONES WE HAD WHEN WE WERE KIDS REQUIRED DRY ICE AND LOTS OF TIME NEITHER OF WHICH I HAVE THIS IS THE BEST THOUGH THE ICE CREAM IS SO GOOD AND REALLY EASY IVE ONLY HAD THIS ICE CREAM MAKER DAYS AND IVE ALREADY MADE VANILLA CHOCOLATE AND STRAWBERRY ICE CREAM AND PEACH FROZEN YOGURT AND EACH ONE IS DELICIOUS IT MAKES THE PERFECT AMOUNT FOR A FAMILY NOT TOO MUCH SO YOURE SICK OF IT BEFORE ITS GONE OR TOO LITTLE AND ITS SO EASY BASICALLY YOU JUST POUR THE INGREDIENTS IN WHILE ITS MIXING AND IN MINUTES YOU HAVE ICE CREAM,PERFECT
ALUV2YKWZENKK,I BOUGHT THIS FROM A LOCAL RETAILER SINCE IT WAS THE ONLY ONE IN STOCK AND WAS SO DISAPPOINTED I RETURNED IT IT MADE SHERBET MILKBASED WITH NO PROBLEM AT ALL BUT IVE REALLY BEEN CRAVING SORBET AND THE FREEZER BUCKET SIMPLY WASNT COLD ENOUGH TO DO THE JOBIT CHILLED MY MIX BUT DIDNT EVEN TURN IT TO SLUSH BEFORE IT HAD WARMED AT WHICH POINT I HAD NO CHOICE BUT TO PUT THE BUCKET BACK IN THE FREEZER FOR ANOTHER HOURS ONLY TO REPEAT THE CYCLE SEVERAL TIMES BEFORE GIVING UP,NOTPERFECT
A26PEAFQULPQ3F,I ASKED MY HUSBAND TO BUY THIS MACHINE FOR ME FOR CHRISTMAS INSTEAD OF JEWELRY AND HAVE NO REGRETS I LOVE ALL THE SORBETS ICE MILKS AND ICE CREAMS THAT WE CAN MAKE IT IS SIMPLE TO USE AND THE RESULTS TASTE GREATMY ONLY COMPLAINT IS HOW LOUD THE MACHINE IS I CANT REALLY LET THE MACHINE RUN WHILE WE ARE HAVING DINNER UNLESS I PUT THE ICE CREAM MAKER FAR AWAY FROM THE KITCHEN AND DINING ROOM BUT OTHER THAN THAT INCONVENIENCE I CANT COMPLAINI WOULD AGREE WITH THE OTHER REVIEWERS USE COLD INGREDIENTS AND START YOUR ICE CREAM AS SOON AS YOU TAKE THE BOWL OUT OF THE FREEZER I LET MY BOWL FREEZE FOR AT LEAST TWO DAYS BEFORE USING IT I PUT IT IN A PLASTIC BAG AND THEN PUT A ZIPLOC BAG OF ICE IN THE CONTAINER JUST TO BE SUREI HAVE A HARD TIME USING ALL OF THE EGG YOLKS AND HEAVY CREAM TO MAKE TRUE ICE CREAM ALTHOUGH A SPLURGE ONCE IN AWHILE ISNT A BAD THING I TRY TO STICK TO THE LOWER FAT RECIPES YOU CAN FIND ENDLESS RECIPES AND IDEAS ON THE INTERNET I MUST ADMIT THAT WHEN IN A HURRY I JUST THROW TOGETHER SOME MILK HALF AND HALF REAL MEXICAN VANILLA SUGAR AND A PINCH OF SALT NO RECIPE HERE JUST TASTE IT TO YOUR OWN CREAMINESS AND SWEETNESS LEVEL TO MAKE ICE CREAM FOR DESSERT ITS LIKE HAVING FRESH SOFT SERVE YUMIF YOU WOULD LIKE YOUR OWN ICE CREAM MAKER YOU CANT GO WRONG WITH THIS MACHINE,PERFECT
A15ZEE8MNKLOWG,I HAVE HAD AN OLD DONVIER MANUAL MODEL FOR YEARS SO IM USED TO USING A CHILLER BOWL HOWEVER THERES NO COMPARISON BETWEEN HAND TURNING THE PADDLE IN THE DONVIER MODEL AND LETTING THE CUISINART DO ITS THING I LOVE THE FACT THAT THE CHILLER TURNS AND THE PADDLE IS STATIONARYI LEAVE THE CHILLER IN THE FREEZER FOR DAYS AND MAKE SURE MY ICE CREAM BASES ARE NICE AND COLD AS WELL MY ICE CREAM IS READY IN ABOUT MINUTES SO EASY CREAMY FAST AND SMOOTH LOVE LOVE LOVE THIS CUISINARTI DEBATED ON WHETHER TO GET THE QT MODEL OR THE MY OLD DONVIER MAKES QTS I OPTED FOR THE QT AND FIND THATS PLENTY OF ICE CREAM THINKING ABOUT BUYING A ND CHILLER FOR TIMES WHEN I DO WANT TO MAKE MORE THAN QTS OR WHEN I WANT TO MAKE DIFFERENT TYPES OF ICE CREAM ON THE SAME DAYSO GLAD I BOUGHT THISFAREWELL DONVIER,PERFECT
A1JERA6E5NTJQK,THIS MADE ICE CREAM FAST BUT NOT IMPRESSED WITH THE RECIPE OR HOW THE ICE CREAM FROZE ON THE SIDES OF THE BOWL WHILE MAKING IT IT WAS SO HARD IT WAS THE IMPOSSIBLE TO GET OUT OF THE BOWL IM GOING TO TRY AGAIN BUT SERIOUSLY THINKING OF SENDING IT BACK,NOTPERFECT
A3UGZJURG14313,AS DESCRIBED READ ALL THE REVIEWS AND DECIDED TO REPLACE MY LEAKING OLD KRUPPS WITH THIS ONE AND DO NOT REGRET THE DECISION MY DH LOVES COFFEE ICE CREAM BUT IT IS HARD TO FIND WHERE WE LIVE SO I HAVE TO MAKE IT FOR HIM AND THIS IS THE EASY WAY TO DO IT NEXT I WILL TRY THE RECIPE FOR NUTELLA GELATO OR PEACH ICE CREAM THE GRANDKIDS LOVE TO HELP MAKE AND EAT OUR CREATIONS,PERFECT
A1VVW329KUH9GB,I HAD NEVER IN MY LIFE HAD HOMEMADE ICE CREAM UNTIL NOW MY HUSBAND AND I BOUGHT THIS AS A CHRISTMAS PRESENT TO THE BOTH OF US WE HAVE EVERYTHING ELSE YOU CAN THINK OF BUT NEVER AN ICE CREAM MAKER WELL WE ARE SO IMPRESSED WITH THE ICE CREAM WE CANT WAIT TO TRY OTHER TYPES IT IS WITHOUT A DOUBT THE BEST TASTING ICE CREAM I HAVE EVER HAD AND THIS MACHINE MAKES IT SO EASY TO MAKE JUST POUR IN THE INGREDIENTS AND TURN IT ON SET A TIMER AND YOU CAN RELAX WHEN IT IS DONE TRANSFER THE ICE CREAM TO A FREEZER SAFE CONTAINER AND LET IT HARDEN AND YOU HAVE THE BEST TASTING ICE CREAM EVER TRY IT YOU WILL LOVE IT,PERFECT
A1G08OIVTNV11F,I BOUGHT THIS PRODUCT ON THE RECOMMENDATION OF MY SON TO MAKE CRANBERRY ICE FOR THANKSGIVING I DID EVERYTHING THAT I EXPECTED IT TO DO GREAT MACHINE,PERFECT
ATJV9TWMRNF8K,IM THE AUTHOR OF LICK IT CREAMY DREAMY VEGAN ICE CREAMS YOUR MOUTH WILL LOVE AND THIS IS THE ICE CREAM MAKER THAT I USE ITS EASY TO USE MAKES GREAT ICE CREAM IS FAIRLY QUIET IVE HAD IT FOR ABOUT YEARS AND HAVE MADE A LOT OF ICE CREAM WITH IT AND ITS STILL GOING STRONG,PERFECT
